oid,test,train_fold1,val_fold1,train_fold2,val_fold2,train_fold3,val_fold3,train_fold4,val_fold4,train_fold5,val_fold5
ZTF23aaxotrg,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaxotxa,1,0,0,0,0,0,0,0,0,0,0
ZTF23aaxplti,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaxquxw,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaxsckr,1,0,0,0,0,0,0,0,0,0,0
ZTF23aaxsefo,1,0,0,0,0,0,0,0,0,0,0
ZTF23aaxsxpr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaxtbas,1,0,0,0,0,0,0,0,0,0,0
ZTF23aaxtmrr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaxuvkn,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaxvfes,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaxvgor,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaxvios,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaxvjfc,1,0,0,0,0,0,0,0,0,0,0
ZTF23aaxvmnm,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaxvndt,1,0,0,0,0,0,0,0,0,0,0
ZTF23aaxvoya,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaxvqhh,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaxvqum,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaxvrya,1,0,0,0,0,0,0,0,0,0,0
ZTF23aaxvsjq,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaxvzyl,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaxxjyt,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaxycbe,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaxylja,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaxytfo,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaxyxhi,0,1,0,1,0,0,1,1,0,1,0
ZTF23aayalcy,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaybipp,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaybjpk,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaybqah,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaycncr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaydatj,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaygpmz,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaygtsw,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaygybb,0,1,0,1,0,1,0,0,1,1,0
ZTF23aayhqyn,1,0,0,0,0,0,0,0,0,0,0
ZTF23aaymoki,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaymzfs,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaynddf,1,0,0,0,0,0,0,0,0,0,0
ZTF23aaynkfy,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaynwdt,0,1,0,0,1,1,0,1,0,1,0
ZTF23aayocyn,0,1,0,0,1,1,0,1,0,1,0
ZTF23aayvygr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aazbixo,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazbjrl,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazbjta,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazboir,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazbqew,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazbqhm,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazdghz,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazeffx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazemxq,0,1,0,1,0,1,0,0,1,1,0
ZTF23aazeqzi,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazeudg,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazezjp,0,1,0,1,0,1,0,0,1,1,0
ZTF23aazfkgd,0,1,0,1,0,1,0,0,1,1,0
ZTF23aazfknf,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazflis,0,1,0,1,0,1,0,1,0,0,1
ZTF23aazhlya,0,1,0,1,0,1,0,0,1,1,0
ZTF23aazjohh,0,1,0,1,0,1,0,1,0,0,1
ZTF23aazjoto,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazjrzg,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazjvdc,0,1,0,1,0,1,0,1,0,0,1
ZTF23aazjwck,0,1,0,0,1,1,0,1,0,1,0
ZTF23aazlabu,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazlgce,0,1,0,1,0,1,0,1,0,0,1
ZTF23aazlhvu,0,1,0,0,1,1,0,1,0,1,0
ZTF23aazlkbg,0,1,0,0,1,1,0,1,0,1,0
ZTF23aazlrmq,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazlubi,0,1,0,0,1,1,0,1,0,1,0
ZTF23aazlujs,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazlytv,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazmcmn,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazmfec,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazmkjh,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazmksm,0,1,0,0,1,1,0,1,0,1,0
ZTF23aazmlcx,0,1,0,1,0,1,0,0,1,1,0
ZTF23aazngds,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaznpfy,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaznqky,0,1,0,1,0,1,0,1,0,0,1
ZTF23aazofzx,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazohkb,0,1,0,1,0,1,0,1,0,0,1
ZTF23aazpebt,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazpewx,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazpvbm,0,1,0,0,1,1,0,1,0,1,0
ZTF23aazpzsr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aazrrqm,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazrtty,0,1,0,1,0,1,0,0,1,1,0
ZTF23aazsgsu,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazsige,0,1,0,0,1,1,0,1,0,1,0
ZTF23aazugwe,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazuxvw,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazuzds,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazvjor,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazvzvm,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazwbwr,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazwdiy,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazwshk,0,1,0,1,0,1,0,1,0,0,1
ZTF23aazwxvl,0,0,1,1,0,1,0,1,0,1,0
ZTF23aazxahe,0,1,0,0,1,1,0,1,0,1,0
ZTF23aazxair,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazxbef,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazxgcw,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazxrvr,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazxxmf,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazyjxq,0,1,0,1,0,1,0,1,0,0,1
ZTF23aazyntd,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazypgn,0,1,0,1,0,0,1,1,0,1,0
ZTF23aazyupf,1,0,0,0,0,0,0,0,0,0,0
ZTF23aazzgrf,0,1,0,1,0,1,0,1,0,0,1
ZTF23aazzgxk,0,1,0,0,1,1,0,1,0,1,0
ZTF23abaapmr,0,0,1,1,0,1,0,1,0,1,0
ZTF23ababeix,0,1,0,1,0,1,0,0,1,1,0
ZTF23ababimt,0,0,1,1,0,1,0,1,0,1,0
ZTF23abaconp,0,1,0,1,0,1,0,0,1,1,0
ZTF23abacqyb,0,1,0,0,1,1,0,1,0,1,0
ZTF23abacvhu,0,1,0,1,0,0,1,1,0,1,0
ZTF23abaczkv,0,1,0,0,1,1,0,1,0,1,0
ZTF23abadhsw,0,1,0,0,1,1,0,1,0,1,0
ZTF23abaehyo,1,0,0,0,0,0,0,0,0,0,0
ZTF23abahius,0,1,0,1,0,1,0,0,1,1,0
ZTF23abaikrh,0,0,1,1,0,1,0,1,0,1,0
ZTF23abaivcx,1,0,0,0,0,0,0,0,0,0,0
ZTF23abajasi,0,1,0,1,0,1,0,1,0,0,1
ZTF23abajfgk,0,1,0,1,0,1,0,0,1,1,0
ZTF23abamrly,0,1,0,1,0,0,1,1,0,1,0
ZTF23abaozwt,0,1,0,1,0,0,1,1,0,1,0
ZTF23abathri,0,1,0,1,0,1,0,0,1,1,0
ZTF23abauhhn,0,1,0,1,0,1,0,0,1,1,0
ZTF23abauhoh,0,1,0,1,0,1,0,1,0,0,1
ZTF23abauhqr,0,1,0,0,1,1,0,1,0,1,0
ZTF23abauhsd,0,1,0,0,1,1,0,1,0,1,0
ZTF23abauhvi,0,1,0,0,1,1,0,1,0,1,0
ZTF23abauhws,1,0,0,0,0,0,0,0,0,0,0
ZTF23abauhxz,0,1,0,1,0,1,0,1,0,0,1
ZTF23abauibs,0,1,0,1,0,1,0,0,1,1,0
ZTF23abauidy,0,1,0,1,0,1,0,0,1,1,0
ZTF23abauihu,0,1,0,1,0,1,0,1,0,0,1
ZTF23abauinr,0,1,0,1,0,0,1,1,0,1,0
ZTF23abaumhh,0,1,0,1,0,1,0,0,1,1,0
ZTF23abauocu,0,1,0,1,0,1,0,0,1,1,0
ZTF23abauoea,0,1,0,1,0,1,0,1,0,0,1
ZTF23abaurik,0,0,1,1,0,1,0,1,0,1,0
ZTF23abauuzc,0,1,0,1,0,1,0,1,0,0,1
ZTF23abavewn,0,1,0,1,0,1,0,0,1,1,0
ZTF23abawqaa,0,1,0,1,0,0,1,1,0,1,0
ZTF23abawqvx,0,1,0,1,0,1,0,0,1,1,0
ZTF23abawrgh,0,0,1,1,0,1,0,1,0,1,0
ZTF23abawrzb,0,1,0,1,0,1,0,1,0,0,1
ZTF23abawves,0,0,1,1,0,1,0,1,0,1,0
ZTF23abawwbv,0,1,0,1,0,1,0,0,1,1,0
ZTF23abawwyy,0,1,0,1,0,1,0,1,0,0,1
ZTF23abawyxp,0,1,0,1,0,0,1,1,0,1,0
ZTF23abawyyr,0,1,0,1,0,1,0,0,1,1,0
ZTF23abaxcys,0,1,0,1,0,1,0,0,1,1,0
ZTF23abaxkvy,0,1,0,0,1,1,0,1,0,1,0
ZTF23abaxlag,0,1,0,1,0,0,1,1,0,1,0
ZTF23abaxlrz,0,0,1,1,0,1,0,1,0,1,0
ZTF23abaxtlq,0,1,0,1,0,1,0,1,0,0,1
ZTF23abayviy,0,0,1,1,0,1,0,1,0,1,0
ZTF23abazadb,0,1,0,1,0,1,0,1,0,0,1
ZTF23abazboz,0,1,0,1,0,1,0,0,1,1,0
ZTF23abbaesv,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbagns,0,1,0,0,1,1,0,1,0,1,0
ZTF23abbamlc,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbamub,0,1,0,0,1,1,0,1,0,1,0
ZTF23abbanik,0,1,0,0,1,1,0,1,0,1,0
ZTF23abbaodz,1,0,0,0,0,0,0,0,0,0,0
ZTF23abbaoxt,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbaqbs,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbaqsx,0,1,0,1,0,1,0,0,1,1,0
ZTF23abbaqzy,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbasgd,1,0,0,0,0,0,0,0,0,0,0
ZTF23abbatkg,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbavbj,1,0,0,0,0,0,0,0,0,0,0
ZTF23abbavnp,0,1,0,1,0,1,0,0,1,1,0
ZTF23abbaxph,0,0,1,1,0,1,0,1,0,1,0
ZTF23abbbais,0,1,0,1,0,1,0,0,1,1,0
ZTF23abbcqdd,1,0,0,0,0,0,0,0,0,0,0
ZTF23abbdbsh,0,1,0,0,1,1,0,1,0,1,0
ZTF23abbdoqg,0,1,0,1,0,1,0,0,1,1,0
ZTF23abbdupy,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbesup,0,1,0,1,0,1,0,0,1,1,0
ZTF23abbfbbp,1,0,0,0,0,0,0,0,0,0,0
ZTF23abbfmxe,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbfokh,0,1,0,0,1,1,0,1,0,1,0
ZTF23abbfonh,0,0,1,1,0,1,0,1,0,1,0
ZTF23abbfpqa,0,0,1,1,0,1,0,1,0,1,0
ZTF23abbfpsy,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbfpxr,0,1,0,1,0,1,0,0,1,1,0
ZTF23abbfqsx,1,0,0,0,0,0,0,0,0,0,0
ZTF23abbfsoa,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbfvlx,0,0,1,1,0,1,0,1,0,1,0
ZTF23abbfytm,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbgnir,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbhjtu,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbhmfr,0,0,1,1,0,1,0,1,0,1,0
ZTF23abbijgl,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbixrw,0,0,1,1,0,1,0,1,0,1,0
ZTF23abbjnem,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbjtdn,1,0,0,0,0,0,0,0,0,0,0
ZTF23abbkngr,0,0,1,1,0,1,0,1,0,1,0
ZTF23abbladl,0,1,0,0,1,1,0,1,0,1,0
ZTF23abblfjf,0,1,0,1,0,1,0,1,0,0,1
ZTF23abblgrs,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbloto,0,0,1,1,0,1,0,1,0,1,0
ZTF23abblppx,0,0,1,1,0,1,0,1,0,1,0
ZTF23abbmlvx,0,1,0,1,0,1,0,0,1,1,0
ZTF23abbmpyi,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbmqoi,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbmsix,0,1,0,0,1,1,0,1,0,1,0
ZTF23abbngyg,0,1,0,1,0,1,0,0,1,1,0
ZTF23abbnkdr,0,1,0,0,1,1,0,1,0,1,0
ZTF23abbnkiw,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbolei,0,1,0,0,1,1,0,1,0,1,0
ZTF23abbovoz,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbpsiy,0,1,0,0,1,1,0,1,0,1,0
ZTF23abbpvfr,0,1,0,0,1,1,0,1,0,1,0
ZTF23abbqfkk,0,0,1,1,0,1,0,1,0,1,0
ZTF23abbsxhv,1,0,0,0,0,0,0,0,0,0,0
ZTF23abbsxzs,1,0,0,0,0,0,0,0,0,0,0
ZTF23abbtbat,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbygzm,0,1,0,1,0,0,1,1,0,1,0
ZTF23abbztgs,0,1,0,1,0,1,0,1,0,0,1
ZTF23abbzukw,0,1,0,0,1,1,0,1,0,1,0
ZTF23abcbtyu,1,0,0,0,0,0,0,0,0,0,0
ZTF23abccpyk,1,0,0,0,0,0,0,0,0,0,0
ZTF23abcdfwg,0,1,0,1,0,1,0,0,1,1,0
ZTF23abcdtjq,0,1,0,1,0,1,0,0,1,1,0
ZTF23abcegak,0,1,0,1,0,1,0,0,1,1,0
ZTF23abcfmxq,0,1,0,1,0,0,1,1,0,1,0
ZTF23abcgdlt,1,0,0,0,0,0,0,0,0,0,0
ZTF23abcktbt,1,0,0,0,0,0,0,0,0,0,0
ZTF23abclxiv,0,1,0,0,1,1,0,1,0,1,0
ZTF23abclyan,0,1,0,0,1,1,0,1,0,1,0
ZTF23abcmfdn,1,0,0,0,0,0,0,0,0,0,0
ZTF23abcndqi,0,0,1,1,0,1,0,1,0,1,0
ZTF23abcqbgu,1,0,0,0,0,0,0,0,0,0,0
ZTF23abcrbkv,1,0,0,0,0,0,0,0,0,0,0
ZTF23abcrgiv,1,0,0,0,0,0,0,0,0,0,0
ZTF23abcrhwl,0,0,1,1,0,1,0,1,0,1,0
ZTF23abcrnpm,1,0,0,0,0,0,0,0,0,0,0
ZTF23abcvaom,0,1,0,0,1,1,0,1,0,1,0
ZTF23abcvarp,0,1,0,1,0,0,1,1,0,1,0
ZTF23abcvmer,0,1,0,1,0,1,0,1,0,0,1
ZTF23abcwcxo,0,1,0,1,0,1,0,0,1,1,0
ZTF23abcwidn,0,1,0,0,1,1,0,1,0,1,0
ZTF23abcxgeg,1,0,0,0,0,0,0,0,0,0,0
ZTF23abcxhua,1,0,0,0,0,0,0,0,0,0,0
ZTF23abczxjp,0,1,0,1,0,1,0,0,1,1,0
ZTF23abdasaf,0,0,1,1,0,1,0,1,0,1,0
ZTF23abddwzm,0,1,0,1,0,1,0,0,1,1,0
ZTF23abdggyc,0,0,1,1,0,1,0,1,0,1,0
ZTF23abdhfqj,0,0,1,1,0,1,0,1,0,1,0
ZTF23abdhgxe,1,0,0,0,0,0,0,0,0,0,0
ZTF23abdhlpg,1,0,0,0,0,0,0,0,0,0,0
ZTF23abdhmhw,0,1,0,1,0,0,1,1,0,1,0
ZTF23abdhrjh,0,1,0,1,0,0,1,1,0,1,0
ZTF23abdhuls,1,0,0,0,0,0,0,0,0,0,0
ZTF23abdiekz,0,1,0,1,0,1,0,1,0,0,1
ZTF23abdiqut,0,0,1,1,0,1,0,1,0,1,0
ZTF23abdmika,0,1,0,1,0,0,1,1,0,1,0
ZTF23abdnlbs,0,1,0,1,0,1,0,0,1,1,0
ZTF23abdpgvv,0,1,0,0,1,1,0,1,0,1,0
ZTF23abdrxht,0,1,0,1,0,1,0,1,0,0,1
ZTF23abdsecb,1,0,0,0,0,0,0,0,0,0,0
ZTF23abdsepj,1,0,0,0,0,0,0,0,0,0,0
ZTF23abdspgp,1,0,0,0,0,0,0,0,0,0,0
ZTF23abdttpr,1,0,0,0,0,0,0,0,0,0,0
ZTF23abdtvny,0,1,0,1,0,1,0,0,1,1,0
ZTF23abdubic,0,1,0,1,0,0,1,1,0,1,0
ZTF23abducqi,0,1,0,1,0,1,0,1,0,0,1
ZTF23abdxree,0,1,0,0,1,1,0,1,0,1,0
ZTF23abdxrxs,0,1,0,0,1,1,0,1,0,1,0
ZTF23abdyqcv,0,1,0,0,1,1,0,1,0,1,0
ZTF23abdyyvy,0,1,0,1,0,0,1,1,0,1,0
ZTF23abdzglc,0,1,0,1,0,1,0,0,1,1,0
ZTF23abdztfr,0,1,0,0,1,1,0,1,0,1,0
ZTF23abebqiq,0,0,1,1,0,1,0,1,0,1,0
ZTF23abebxmp,0,1,0,1,0,0,1,1,0,1,0
ZTF23abecinc,1,0,0,0,0,0,0,0,0,0,0
ZTF23abecyng,0,0,1,1,0,1,0,1,0,1,0
ZTF23abedqwy,0,1,0,1,0,0,1,1,0,1,0
ZTF23abeezgg,0,1,0,1,0,0,1,1,0,1,0
ZTF23abefxhn,0,1,0,1,0,0,1,1,0,1,0
ZTF23abejssh,0,1,0,1,0,1,0,1,0,0,1
ZTF23abekbjv,0,1,0,0,1,1,0,1,0,1,0
ZTF23abemprl,0,1,0,1,0,0,1,1,0,1,0
ZTF23abemtyx,0,1,0,0,1,1,0,1,0,1,0
ZTF23abenxlc,0,1,0,1,0,1,0,0,1,1,0
ZTF23abeosue,0,1,0,1,0,0,1,1,0,1,0
ZTF23abeqdho,1,0,0,0,0,0,0,0,0,0,0
ZTF23abeqixz,0,0,1,1,0,1,0,1,0,1,0
ZTF23abeqotf,1,0,0,0,0,0,0,0,0,0,0
ZTF23abeqplb,0,1,0,0,1,1,0,1,0,1,0
ZTF23abeqzmu,0,1,0,0,1,1,0,1,0,1,0
ZTF23aberops,0,1,0,1,0,1,0,0,1,1,0
ZTF23abetwwi,0,1,0,1,0,0,1,1,0,1,0
ZTF23abeudve,0,0,1,1,0,1,0,1,0,1,0
ZTF23abeuope,0,0,1,1,0,1,0,1,0,1,0
ZTF23abevepp,0,1,0,1,0,1,0,1,0,0,1
ZTF23abeviyr,0,0,1,1,0,1,0,1,0,1,0
ZTF23abevydg,0,1,0,0,1,1,0,1,0,1,0
ZTF23abexayf,0,1,0,1,0,1,0,0,1,1,0
ZTF23abexbnt,1,0,0,0,0,0,0,0,0,0,0
ZTF23abexebx,0,1,0,1,0,1,0,1,0,0,1
ZTF23abexqso,0,0,1,1,0,1,0,1,0,1,0
ZTF23abeyczj,0,1,0,0,1,1,0,1,0,1,0
ZTF23abfbkqj,1,0,0,0,0,0,0,0,0,0,0
ZTF23abfbxtm,0,0,1,1,0,1,0,1,0,1,0
ZTF23abfcffy,0,1,0,0,1,1,0,1,0,1,0
ZTF23abffdxd,0,1,0,1,0,1,0,0,1,1,0
ZTF23abfgaft,0,1,0,1,0,0,1,1,0,1,0
ZTF23abfglcy,0,1,0,0,1,1,0,1,0,1,0
ZTF23abfjvix,0,1,0,1,0,1,0,0,1,1,0
ZTF23abflamz,0,1,0,1,0,1,0,0,1,1,0
ZTF23abfnkjp,0,1,0,1,0,1,0,1,0,0,1
ZTF23abftpph,0,1,0,1,0,0,1,1,0,1,0
ZTF23abfubfc,0,1,0,1,0,1,0,0,1,1,0
ZTF23abfuwdj,0,1,0,1,0,0,1,1,0,1,0
ZTF23abfvjbr,0,0,1,1,0,1,0,1,0,1,0
ZTF23abfwupu,0,0,1,1,0,1,0,1,0,1,0
ZTF23abfyvnv,0,1,0,1,0,1,0,0,1,1,0
ZTF23abfyxdn,0,1,0,1,0,1,0,1,0,0,1
ZTF23abfzbwx,0,1,0,1,0,0,1,1,0,1,0
ZTF23abgaebf,0,0,1,1,0,1,0,1,0,1,0
ZTF23abgavfp,0,1,0,0,1,1,0,1,0,1,0
ZTF23abgcaqe,0,1,0,1,0,1,0,0,1,1,0
ZTF23abgcdqj,0,1,0,0,1,1,0,1,0,1,0
ZTF23abgcfay,0,1,0,1,0,0,1,1,0,1,0
ZTF23abgfxqn,0,1,0,1,0,0,1,1,0,1,0
ZTF23abggqqc,0,0,1,1,0,1,0,1,0,1,0
ZTF23abghfyg,1,0,0,0,0,0,0,0,0,0,0
ZTF23abghgsn,0,1,0,1,0,1,0,0,1,1,0
ZTF23abgkehw,1,0,0,0,0,0,0,0,0,0,0
ZTF23abgkpak,1,0,0,0,0,0,0,0,0,0,0
ZTF23abgktlt,0,0,1,1,0,1,0,1,0,1,0
ZTF23abgktqj,0,1,0,1,0,1,0,0,1,1,0
ZTF23abglmly,1,0,0,0,0,0,0,0,0,0,0
ZTF23abgloxq,0,1,0,1,0,1,0,1,0,0,1
ZTF23abgmbux,0,1,0,1,0,1,0,0,1,1,0
ZTF23abgmlds,0,0,1,1,0,1,0,1,0,1,0
ZTF23abgmnqv,0,1,0,1,0,0,1,1,0,1,0
ZTF23abgmrkf,0,1,0,1,0,0,1,1,0,1,0
ZTF23abgnbil,0,1,0,1,0,1,0,0,1,1,0
ZTF23abgncqj,0,1,0,0,1,1,0,1,0,1,0
ZTF23abgniav,0,1,0,1,0,1,0,1,0,0,1
ZTF23abgnppf,0,0,1,1,0,1,0,1,0,1,0
ZTF23abgnpsc,0,1,0,1,0,0,1,1,0,1,0
ZTF23abgnpto,0,1,0,0,1,1,0,1,0,1,0
ZTF23abgnvya,0,0,1,1,0,1,0,1,0,1,0
ZTF23abgnwky,0,0,1,1,0,1,0,1,0,1,0
ZTF23abgnxfv,0,1,0,1,0,1,0,0,1,1,0
ZTF23abgnxri,0,1,0,1,0,1,0,1,0,0,1
ZTF23abgoccj,1,0,0,0,0,0,0,0,0,0,0
ZTF23abgoqxu,0,1,0,1,0,0,1,1,0,1,0
ZTF23abgouvq,0,1,0,0,1,1,0,1,0,1,0
ZTF23abgovnz,0,1,0,1,0,1,0,0,1,1,0
ZTF23abgowtc,1,0,0,0,0,0,0,0,0,0,0
ZTF23abgpokx,0,1,0,1,0,0,1,1,0,1,0
ZTF23abgrunk,0,1,0,0,1,1,0,1,0,1,0
ZTF23abgsbph,0,0,1,1,0,1,0,1,0,1,0
ZTF23abgsbpr,0,0,1,1,0,1,0,1,0,1,0
ZTF23abgspod,0,1,0,1,0,0,1,1,0,1,0
ZTF23abgspvs,1,0,0,0,0,0,0,0,0,0,0
ZTF23abgtfih,0,1,0,0,1,1,0,1,0,1,0
ZTF23abgtmzs,0,0,1,1,0,1,0,1,0,1,0
ZTF23abgujxg,0,1,0,1,0,0,1,1,0,1,0
ZTF23abgvlgv,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhaxcd,0,0,1,1,0,1,0,1,0,1,0
ZTF23abhayrq,0,1,0,1,0,1,0,1,0,0,1
ZTF23abhbpmc,0,1,0,1,0,1,0,1,0,0,1
ZTF23abhdcct,0,0,1,1,0,1,0,1,0,1,0
ZTF23abhddtv,1,0,0,0,0,0,0,0,0,0,0
ZTF23abheflz,0,1,0,1,0,0,1,1,0,1,0
ZTF23abhhwbn,0,1,0,1,0,0,1,1,0,1,0
ZTF23abhmfmf,0,1,0,1,0,0,1,1,0,1,0
ZTF23abhporl,0,1,0,1,0,1,0,1,0,0,1
ZTF23abhprla,0,1,0,1,0,0,1,1,0,1,0
ZTF23abhpuoc,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhsfbs,0,1,0,1,0,0,1,1,0,1,0
ZTF23abhsfkg,0,1,0,0,1,1,0,1,0,1,0
ZTF23abhsglj,0,1,0,1,0,0,1,1,0,1,0
ZTF23abhshad,0,1,0,1,0,0,1,1,0,1,0
ZTF23abhshdk,0,1,0,1,0,1,0,1,0,0,1
ZTF23abhshsm,0,1,0,1,0,1,0,1,0,0,1
ZTF23abhtjxs,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhtsqs,0,1,0,1,0,1,0,1,0,0,1
ZTF23abhublj,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhuejo,0,1,0,1,0,0,1,1,0,1,0
ZTF23abhvjrw,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhvpvp,0,1,0,1,0,0,1,1,0,1,0
ZTF23abhvpvq,0,1,0,0,1,1,0,1,0,1,0
ZTF23abhvrgz,0,0,1,1,0,1,0,1,0,1,0
ZTF23abhvrmy,1,0,0,0,0,0,0,0,0,0,0
ZTF23abhvrzi,1,0,0,0,0,0,0,0,0,0,0
ZTF23abhvsbo,0,1,0,0,1,1,0,1,0,1,0
ZTF23abhvuft,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhwasg,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhwbxo,0,1,0,1,0,1,0,1,0,0,1
ZTF23abhwezg,0,1,0,1,0,1,0,1,0,0,1
ZTF23abhwhho,0,0,1,1,0,1,0,1,0,1,0
ZTF23abhwkkv,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhwkrd,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhwkzr,0,0,1,1,0,1,0,1,0,1,0
ZTF23abhxpga,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhxqsf,1,0,0,0,0,0,0,0,0,0,0
ZTF23abhzfww,0,0,1,1,0,1,0,1,0,1,0
ZTF23abhzids,0,1,0,0,1,1,0,1,0,1,0
ZTF23abhzpha,0,1,0,1,0,0,1,1,0,1,0
ZTF23abhzprm,0,0,1,1,0,1,0,1,0,1,0
ZTF23abhzvkb,0,0,1,1,0,1,0,1,0,1,0
ZTF23abhzvmc,1,0,0,0,0,0,0,0,0,0,0
ZTF23abhzvmg,0,1,0,0,1,1,0,1,0,1,0
ZTF23abhzvni,0,0,1,1,0,1,0,1,0,1,0
ZTF23abhzvor,0,1,0,1,0,1,0,0,1,1,0
ZTF23abhzvos,1,0,0,0,0,0,0,0,0,0,0
ZTF23abhzwbf,0,1,0,1,0,1,0,1,0,0,1
