oid,test,train_fold1,val_fold1,train_fold2,val_fold2,train_fold3,val_fold3,train_fold4,val_fold4,train_fold5,val_fold5
ZTF23aaowxqh,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaoxcoy,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaoxhmh,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaoxlco,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaoxldp,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaoxlek,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaoxmim,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaoxngr,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaoxqxb,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaoxyqx,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaoxywk,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaoypfx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaoypgv,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaoyplb,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaozatq,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaozcxc,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaozlel,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapadvo,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapafah,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapafxz,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapafzi,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapagcd,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapbhzr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapbrrq,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapbslt,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapbsmr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapcllu,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapcqjj,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapcqqh,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapcvif,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapdhrb,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapdibe,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapeemz,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapeqdh,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaperve,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapfaia,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapfrwv,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapftek,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapfyou,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapfzdf,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapgckf,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapgdnm,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapgjtm,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapgswu,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapgxic,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaphlqg,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaphnyz,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaphonf,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaphpnk,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaphpnz,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaphpqj,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaphvnc,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapihmw,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapiise,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapipnz,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapivjb,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapizjs,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapjbxt,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapjekr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapjuut,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapjzjo,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapkalv,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapkcke,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapkdeq,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapkgso,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapkigi,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapkowv,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapktzc,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapkubb,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapkwyh,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapkxkq,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapljaj,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaplkbx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapmatl,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapmkwq,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapmmze,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapmnae,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapmnos,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapmokr,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapngot,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapnicu,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapnkhm,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapnlvr,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapnnuq,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapnqkx,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapnutk,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapobou,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapogco,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapogvn,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapoibc,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapokmt,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapoqay,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapouyf,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapozds,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapphlk,0,1,0,1,0,1,0,1,0,0,1
ZTF23aappnsa,0,1,0,1,0,0,1,1,0,1,0
ZTF23aappttn,0,1,0,0,1,1,0,1,0,1,0
ZTF23aappviw,0,0,1,1,0,1,0,1,0,1,0
ZTF23aappxlm,0,1,0,1,0,1,0,1,0,0,1
ZTF23aappymu,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapqdjp,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapqkrj,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapqquo,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapqvnn,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapqxyi,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaprfhk,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaprhrb,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaprmac,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaprtqz,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaprtrn,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaprwrn,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapssmi,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapsuzs,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapswvv,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapsxff,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapsxiy,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapsyyf,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapszzz,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaptbvm,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaptddz,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaptfsu,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapthlt,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapthmh,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaptkkq,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaptkqy,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaptlhz,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaptnbj,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaptnui,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaptnuj,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapuknd,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapunnc,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapvkqw,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapvsqz,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapvusk,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapvuyy,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapvvfs,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapvycn,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapvzyq,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapwgxb,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapwihe,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapwisq,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapwlkh,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapwmgu,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapwvkp,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapwwak,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapwycl,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapwznw,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapxint,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapxnat,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapxubl,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapxxin,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapydvo,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapyhqp,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapyhqq,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapyidj,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapymcq,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapymfa,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapypaw,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapyqxq,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapyqzm,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapyrnh,0,1,0,1,0,1,0,0,1,1,0
ZTF23aapyuoa,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapywpz,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapyzkn,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapzece,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapzisq,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapznvb,0,1,0,1,0,0,1,1,0,1,0
ZTF23aapzouv,0,0,1,1,0,1,0,1,0,1,0
ZTF23aapzqep,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapzqhq,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapzrhp,0,1,0,1,0,1,0,1,0,0,1
ZTF23aapzufo,0,1,0,0,1,1,0,1,0,1,0
ZTF23aapzyxr,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqaasr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqacda,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqadwz,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqaeae,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqafhq,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqahxh,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqaiev,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqajsw,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqajtr,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqakhz,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqanze,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqaobn,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqasrd,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqboan,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqbtdh,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqbwoh,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqbyga,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqcaeo,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqceqc,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqchdx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqchuj,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqcigx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqckoi,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqckwq,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqclnx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqcojx,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqcpij,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqctty,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqdhtj,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqdjhi,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqekiu,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqetoh,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqeuck,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqfayr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqfbwc,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqfbwi,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqfwjs,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqfxpn,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqgcpi,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqgejm,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqgtkm,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqhfjq,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqhiag,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqhifg,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqhlhy,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqhptz,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqhtiq,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqhvds,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqhzwu,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqiqnl,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqiwle,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqixpx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqixqm,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqixyp,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqjumr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqknaw,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqkpwb,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqluoo,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqmauw,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqmbar,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqmbfr,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqmbkt,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqmcqo,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqmcwr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqmdxd,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqmewf,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqmfgs,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqmfnm,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqmggi,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqmhaj,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqmhes,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqmicx,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqmihu,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqmvep,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqmveu,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqmwto,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqmxqw,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqmxxo,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqmzlq,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqnfoz,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqnhjp,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqnhmi,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqnilh,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqniyk,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqnjej,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqnjjt,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqnyds,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqnztz,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqocso,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqodpu,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqodyh,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqoqfj,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqoxkm,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqpawb,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqpbhu,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqpemc,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqpffd,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqpthu,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqpzom,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqqbhw,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqqcdp,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqqdhs,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqqeek,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqqeez,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqqeri,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqqezn,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqqfac,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqqhfr,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqqjca,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqqjnc,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqqjxv,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqqmsx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqrbet,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqrxep,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqryyk,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqrznw,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqscdy,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqsdqu,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqsdwr,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqsesj,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqsevm,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqsfwl,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqsgju,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqshrt,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqskdz,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqsrsi,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqsvjr,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqswbq,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqswll,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqsxgi,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqtakb,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqtapc,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqtcxl,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqtdla,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqtdru,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqtetp,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqtfxg,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqtgfr,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqtgzf,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqthcd,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqugpo,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaquhaz,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaquhcv,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaquhqn,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqujvz,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqukhc,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqumxc,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaquokj,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaquolj,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqusyq,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaquuwi,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaquxxc,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaquypy,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqvfjz,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqvkzl,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqvlgj,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqvpyy,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqvqld,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqvuxl,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqvvnw,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqwhko,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqwnfd,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqwnvt,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqwoax,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqwpio,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqwqsz,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqwtak,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqwtaz,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqwtlh,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqwxds,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqwxgj,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqxcbb,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqxewt,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqxfro,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqxgan,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqxjta,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqxkzj,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqxmds,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqxths,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqygof,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqyipf,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqymhe,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqyrha,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqytlg,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqytql,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqyvei,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaqzbar,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqzekc,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqzfwb,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaqzhwm,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaqzncp,0,1,0,1,0,1,0,0,1,1,0
ZTF23aaqzyaz,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaqzywb,0,0,1,1,0,1,0,1,0,1,0
ZTF23aaraafb,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaraahi,0,1,0,1,0,0,1,1,0,1,0
ZTF23aaraakq,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaraali,0,0,1,1,0,1,0,1,0,1,0
ZTF23aarabdh,0,0,1,1,0,1,0,1,0,1,0
ZTF23aarabgd,0,1,0,1,0,1,0,1,0,0,1
ZTF23aarabke,0,1,0,0,1,1,0,1,0,1,0
ZTF23aarabor,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaradkt,0,1,0,0,1,1,0,1,0,1,0
ZTF23aaraese,0,1,0,1,0,0,1,1,0,1,0
ZTF23aarbxph,0,1,0,1,0,0,1,1,0,1,0
ZTF23aarbyev,0,1,0,0,1,1,0,1,0,1,0
ZTF23aarcfwl,0,1,0,1,0,0,1,1,0,1,0
ZTF23aarcjdk,0,1,0,1,0,1,0,0,1,1,0
ZTF23aarcxay,0,1,0,1,0,1,0,1,0,0,1
ZTF23aardbqv,0,1,0,1,0,0,1,1,0,1,0
ZTF23aardtdd,0,1,0,1,0,1,0,0,1,1,0
ZTF23aareole,0,1,0,1,0,1,0,0,1,1,0
ZTF23aarepgy,0,0,1,1,0,1,0,1,0,1,0
ZTF23aarerww,0,1,0,1,0,1,0,1,0,0,1
ZTF23aaretvs,0,0,1,1,0,1,0,1,0,1,0
ZTF23aarfaha,0,1,0,0,1,1,0,1,0,1,0
ZTF23aarfblf,0,1,0,1,0,0,1,1,0,1,0
ZTF23aarfblz,0,1,0,0,1,1,0,1,0,1,0
ZTF23aarffak,0,0,1,1,0,1,0,1,0,1,0
ZTF23aarflec,0,1,0,0,1,1,0,1,0,1,0
ZTF23aarfngs,0,1,0,0,1,1,0,1,0,1,0
ZTF23aarfodg,0,1,0,0,1,1,0,1,0,1,0
ZTF23aarfpck,0,1,0,1,0,0,1,1,0,1,0
ZTF23aarfpnx,0,0,1,1,0,1,0,1,0,1,0
ZTF23aarfqic,0,1,0,0,1,1,0,1,0,1,0
ZTF23aarfqmx,0,1,0,1,0,0,1,1,0,1,0
ZTF23aarfscw,0,0,1,1,0,1,0,1,0,1,0
ZTF23aarftkv,0,1,0,1,0,0,1,1,0,1,0
ZTF23aarfvnb,0,1,0,1,0,1,0,0,1,1,0
ZTF23aarglpr,0,1,0,1,0,0,1,1,0,1,0
ZTF23aargukt,0,1,0,1,0,0,1,1,0,1,0
ZTF23aargvjn,0,1,0,0,1,1,0,1,0,1,0
ZTF23aargwvk,0,1,0,1,0,1,0,0,1,1,0
ZTF23aargzhw,0,1,0,1,0,1,0,1,0,0,1
ZTF23aargzqv,0,1,0,0,1,1,0,1,0,1,0
ZTF23aarhfyz,0,1,0,0,1,1,0,1,0,1,0
ZTF23aarhmcg,0,1,0,1,0,0,1,1,0,1,0
ZTF23aarhuay,0,0,1,1,0,1,0,1,0,1,0
ZTF23aarigrc,0,1,0,1,0,1,0,0,1,1,0
ZTF23aarjryf,0,1,0,1,0,0,1,1,0,1,0
